n_sick,calls,n_duty,n_sby,sby_need,dafted,year,month,day_of_week,season_Autumn,season_Spring,season_Summer,season_Winter,adjusted_need,calls_per_duty,month_sin,month_cos,day_of_week_sin,day_of_week_cos,avg_calls_last_30_days,avg_sick_last_30_days,outlier,adjusted_need_cleaned
63,8070.0,1900,90,0.0,0.0,2018,8,6,False,False,True,False,90.0,4.247368421052632,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,8624.2,72.06666666666666,False,90.0
64,8016.0,1900,90,0.0,0.0,2018,8,0,False,False,True,False,90.0,4.218947368421053,-0.8660254037844385,-0.5000000000000004,0.0,1.0,8556.4,72.0,False,90.0
58,10146.0,1900,90,188.0,98.0,2018,8,1,False,False,True,False,188.0,5.34,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,8603.2,71.5,False,188.0
53,8304.0,1900,90,0.0,0.0,2018,8,2,False,False,True,False,90.0,4.370526315789474,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,8548.0,70.93333333333334,False,90.0
56,9648.0,1900,90,86.0,0.0,2018,8,3,False,False,True,False,86.0,5.077894736842105,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,8562.6,70.73333333333333,False,86.0
62,7842.0,1900,90,0.0,0.0,2018,8,4,False,False,True,False,90.0,4.127368421052632,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,8512.2,70.63333333333334,False,90.0
66,7470.0,1900,90,0.0,0.0,2018,8,5,False,False,True,False,90.0,3.931578947368421,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,8448.6,70.33333333333333,False,90.0
75,9228.0,1900,90,21.0,0.0,2018,8,6,False,False,True,False,21.0,4.856842105263158,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,8498.2,70.43333333333334,False,21.0
79,8304.0,1900,90,0.0,0.0,2018,8,0,False,False,True,False,90.0,4.370526315789474,-0.8660254037844385,-0.5000000000000004,0.0,1.0,8490.0,70.9,False,90.0
71,9996.0,1900,90,171.0,81.0,2018,8,1,False,False,True,False,171.0,5.261052631578948,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,8590.6,71.2,False,171.0
79,9354.0,1900,90,50.0,0.0,2018,8,2,False,False,True,False,50.0,4.923157894736842,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,8630.8,71.53333333333333,False,50.0
83,9786.0,1900,90,141.0,51.0,2018,8,3,False,False,True,False,141.0,5.150526315789474,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,8643.8,72.0,False,141.0
89,9072.0,1900,90,4.0,0.0,2018,8,4,False,False,True,False,4.0,4.774736842105263,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,8660.0,72.66666666666667,False,4.0
82,9558.0,1900,90,94.0,4.0,2018,8,5,False,False,True,False,94.0,5.030526315789474,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,8701.2,72.8,False,94.0
95,8712.0,1900,90,0.0,0.0,2018,8,6,False,False,True,False,90.0,4.585263157894737,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,8729.2,73.23333333333333,False,90.0
90,9138.0,1900,90,18.0,0.0,2018,8,0,False,False,True,False,18.0,4.809473684210526,-0.8660254037844385,-0.5000000000000004,0.0,1.0,8796.8,73.66666666666667,False,18.0
92,8652.0,1900,90,0.0,0.0,2018,8,1,False,False,True,False,90.0,4.553684210526316,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,8806.0,73.7,False,90.0
80,8064.0,1900,90,0.0,0.0,2018,8,2,False,False,True,False,90.0,4.24421052631579,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,8793.4,73.3,False,90.0
77,8244.0,1900,90,0.0,0.0,2018,8,3,False,False,True,False,90.0,4.338947368421053,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,8788.4,72.96666666666667,False,90.0
87,9780.0,1900,90,143.0,53.0,2018,8,4,False,False,True,False,143.0,5.147368421052631,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,8810.6,73.36666666666666,False,143.0
84,10644.0,1900,90,313.0,223.0,2018,9,5,True,False,False,False,313.0,5.6021052631578945,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,8864.6,73.53333333333333,True,90.0
83,10002.0,1900,90,184.0,94.0,2018,9,6,True,False,False,False,184.0,5.2642105263157895,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,8872.0,73.73333333333333,False,184.0
85,10656.0,1900,90,317.0,227.0,2018,9,0,True,False,False,False,317.0,5.608421052631579,-1.0,-1.8369701987210297e-16,0.0,1.0,8929.0,74.43333333333334,True,90.0
80,9270.0,1900,90,34.0,0.0,2018,9,1,True,False,False,False,34.0,4.878947368421053,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,8936.2,75.06666666666666,False,34.0
82,10752.0,1900,90,333.0,243.0,2018,9,2,True,False,False,False,333.0,5.658947368421052,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,9017.2,75.53333333333333,True,90.0
88,9966.0,1900,90,182.0,92.0,2018,9,3,True,False,False,False,182.0,5.245263157894737,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,9045.8,76.16666666666667,False,182.0
91,9336.0,1900,90,59.0,0.0,2018,9,4,True,False,False,False,59.0,4.913684210526315,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,9067.8,76.73333333333333,False,59.0
85,8970.0,1900,90,0.0,0.0,2018,9,5,True,False,False,False,90.0,4.721052631578948,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,9102.6,77.06666666666666,False,90.0
94,8622.0,1900,90,0.0,0.0,2018,9,6,True,False,False,False,90.0,4.537894736842105,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,9109.8,77.73333333333333,False,90.0
102,7896.0,1900,90,0.0,0.0,2018,9,0,True,False,False,False,90.0,4.1557894736842105,-1.0,-1.8369701987210297e-16,0.0,1.0,9116.6,79.16666666666667,False,90.0
90,9504.0,1900,90,91.0,1.0,2018,9,1,True,False,False,False,91.0,5.002105263157895,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,9164.4,80.06666666666666,False,91.0
91,9606.0,1900,90,113.0,23.0,2018,9,2,True,False,False,False,113.0,5.055789473684211,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,9217.4,80.96666666666667,False,113.0
97,8010.0,1900,90,0.0,0.0,2018,9,3,True,False,False,False,90.0,4.21578947368421,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,9146.2,82.26666666666667,False,90.0
100,7662.0,1900,90,0.0,0.0,2018,9,4,True,False,False,False,90.0,4.032631578947369,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,9124.8,83.83333333333333,False,90.0
97,7746.0,1900,90,0.0,0.0,2018,9,5,True,False,False,False,90.0,4.076842105263158,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,9061.4,85.2,False,90.0
93,9120.0,1900,90,17.0,0.0,2018,9,6,True,False,False,False,17.0,4.8,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,9104.0,86.23333333333333,False,17.0
90,7680.0,1900,90,0.0,0.0,2018,9,0,True,False,False,False,90.0,4.042105263157895,-1.0,-1.8369701987210297e-16,0.0,1.0,9111.0,87.03333333333333,False,90.0
89,8892.0,1900,90,0.0,0.0,2018,9,1,True,False,False,False,90.0,4.68,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,9099.8,87.5,False,90.0
107,8040.0,1900,90,0.0,0.0,2018,9,2,True,False,False,False,90.0,4.231578947368421,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,9091.0,88.43333333333334,False,90.0
116,8784.0,1900,90,0.0,0.0,2018,9,3,True,False,False,False,90.0,4.623157894736842,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,9050.6,89.93333333333334,False,90.0
116,9108.0,1900,90,38.0,0.0,2018,9,4,True,False,False,False,38.0,4.793684210526316,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,9042.4,91.16666666666667,False,38.0
102,9438.0,1900,90,90.0,0.0,2018,9,5,True,False,False,False,90.0,4.967368421052631,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,9030.8,91.8,False,90.0
104,6420.0,1900,90,0.0,0.0,2018,9,6,True,False,False,False,90.0,3.3789473684210525,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,8942.4,92.3,False,90.0
104,8700.0,1900,90,0.0,0.0,2018,9,0,True,False,False,False,90.0,4.578947368421052,-1.0,-1.8369701987210297e-16,0.0,1.0,8913.8,93.03333333333333,False,90.0
106,9228.0,1900,90,52.0,0.0,2018,9,1,True,False,False,False,52.0,4.856842105263158,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,8931.0,93.4,False,52.0
104,8364.0,1900,90,0.0,0.0,2018,9,2,True,False,False,False,90.0,4.402105263157894,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,8905.2,93.86666666666666,False,90.0
106,7800.0,1900,90,0.0,0.0,2018,9,3,True,False,False,False,90.0,4.105263157894737,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,8876.8,94.33333333333333,False,90.0
114,7278.0,1900,90,0.0,0.0,2018,9,4,True,False,False,False,90.0,3.8305263157894736,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,8850.6,95.46666666666667,False,90.0
100,7224.0,1900,90,0.0,0.0,2018,9,5,True,False,False,False,90.0,3.8021052631578947,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,8816.6,96.23333333333333,False,90.0
102,7734.0,1900,90,0.0,0.0,2018,9,6,True,False,False,False,90.0,4.070526315789474,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,8748.4,96.73333333333333,False,90.0
100,9456.0,1900,90,92.0,2.0,2018,10,0,True,False,False,False,92.0,4.976842105263158,-0.8660254037844386,0.5000000000000001,0.0,1.0,8708.8,97.26666666666667,False,92.0
89,9036.0,1900,90,0.0,0.0,2018,10,1,True,False,False,False,90.0,4.75578947368421,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8676.6,97.46666666666667,False,90.0
94,8592.0,1900,90,0.0,0.0,2018,10,2,True,False,False,False,90.0,4.522105263157894,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8607.8,97.76666666666667,False,90.0
93,10188.0,1900,90,231.0,141.0,2018,10,3,True,False,False,False,231.0,5.362105263157895,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,8638.4,98.2,False,231.0
92,8964.0,1900,90,0.0,0.0,2018,10,4,True,False,False,False,90.0,4.717894736842105,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,8578.8,98.53333333333333,False,90.0
77,7764.0,1900,90,0.0,0.0,2018,10,5,True,False,False,False,90.0,4.086315789473685,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8505.4,98.16666666666667,False,90.0
85,7518.0,1900,90,0.0,0.0,2018,10,6,True,False,False,False,90.0,3.9568421052631577,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8444.8,97.96666666666667,False,90.0
93,9990.0,1900,90,191.0,101.0,2018,10,0,True,False,False,False,191.0,5.257894736842105,-0.8660254037844386,0.5000000000000001,0.0,1.0,8478.8,98.23333333333333,False,191.0
97,9870.0,1900,90,171.0,81.0,2018,10,1,True,False,False,False,171.0,5.1947368421052635,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8520.4,98.33333333333333,False,171.0
97,7896.0,1900,90,0.0,0.0,2018,10,2,True,False,False,False,90.0,4.1557894736842105,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8520.4,98.16666666666667,False,90.0
103,7302.0,1900,90,0.0,0.0,2018,10,3,True,False,False,False,90.0,3.843157894736842,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,8447.0,98.6,False,90.0
106,7506.0,1900,90,0.0,0.0,2018,10,4,True,False,False,False,90.0,3.9505263157894737,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,8377.0,99.1,False,90.0
93,9318.0,1900,90,57.0,0.0,2018,10,5,True,False,False,False,57.0,4.904210526315789,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8420.6,98.96666666666667,False,57.0
99,8124.0,1900,90,0.0,0.0,2018,10,6,True,False,False,False,90.0,4.275789473684211,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8436.0,98.93333333333334,False,90.0
102,7194.0,1900,90,0.0,0.0,2018,10,0,True,False,False,False,90.0,3.7863157894736843,-0.8660254037844386,0.5000000000000001,0.0,1.0,8417.6,99.1,False,90.0
97,9300.0,1900,90,57.0,0.0,2018,10,1,True,False,False,False,57.0,4.894736842105263,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8423.6,99.23333333333333,False,57.0
97,9834.0,1900,90,164.0,74.0,2018,10,2,True,False,False,False,164.0,5.175789473684211,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8495.4,99.46666666666667,False,164.0
100,8874.0,1900,90,0.0,0.0,2018,10,3,True,False,False,False,90.0,4.670526315789473,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,8494.8,99.83333333333333,False,90.0
109,6852.0,1900,90,0.0,0.0,2018,10,4,True,False,False,False,90.0,3.606315789473684,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,8455.2,99.9,False,90.0
98,6816.0,1900,90,0.0,0.0,2018,10,5,True,False,False,False,90.0,3.5873684210526315,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8389.6,99.3,False,90.0
103,8832.0,1900,90,0.0,0.0,2018,10,6,True,False,False,False,90.0,4.648421052631579,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8380.4,98.86666666666666,False,90.0
102,7968.0,1900,90,0.0,0.0,2018,10,0,True,False,False,False,90.0,4.193684210526316,-0.8660254037844386,0.5000000000000001,0.0,1.0,8331.4,98.86666666666666,False,90.0
98,9468.0,1900,90,92.0,2.0,2018,10,1,True,False,False,False,92.0,4.983157894736842,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8433.0,98.66666666666667,False,92.0
90,7074.0,1900,90,0.0,0.0,2018,10,2,True,False,False,False,90.0,3.723157894736842,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8378.8,98.2,False,90.0
78,7512.0,1900,90,0.0,0.0,2018,10,3,True,False,False,False,90.0,3.953684210526316,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,8321.6,97.26666666666667,False,90.0
81,7092.0,1900,90,0.0,0.0,2018,10,4,True,False,False,False,90.0,3.7326315789473683,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,8279.2,96.5,False,90.0
79,8766.0,1900,90,0.0,0.0,2018,10,5,True,False,False,False,90.0,4.613684210526316,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8311.4,95.6,False,90.0
87,7710.0,1900,90,0.0,0.0,2018,10,6,True,False,False,False,90.0,4.057894736842106,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8325.8,94.7,False,90.0
93,7662.0,1900,90,0.0,0.0,2018,10,0,True,False,False,False,90.0,4.032631578947369,-0.8660254037844386,0.5000000000000001,0.0,1.0,8340.4,94.46666666666667,False,90.0
82,7164.0,1900,90,0.0,0.0,2018,10,1,True,False,False,False,90.0,3.7705263157894735,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8321.4,93.8,False,90.0
85,8502.0,1900,90,0.0,0.0,2018,10,2,True,False,False,False,90.0,4.474736842105263,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8289.6,93.3,False,90.0
77,9174.0,1900,90,12.0,0.0,2018,11,3,True,False,False,False,12.0,4.828421052631579,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,8294.2,92.9,False,12.0
75,10140.0,1900,90,203.0,113.0,2018,11,4,True,False,False,False,203.0,5.336842105263158,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,8345.8,92.26666666666667,False,203.0
70,7806.0,1900,90,0.0,0.0,2018,11,5,True,False,False,False,90.0,4.108421052631579,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,8266.4,91.5,False,90.0
72,9168.0,1900,90,6.0,0.0,2018,11,6,True,False,False,False,6.0,4.825263157894737,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8273.2,90.83333333333333,False,6.0
75,7752.0,1900,90,0.0,0.0,2018,11,0,True,False,False,False,90.0,4.08,-0.5000000000000004,0.8660254037844384,0.0,1.0,8272.8,90.76666666666667,False,90.0
62,9132.0,1900,90,0.0,0.0,2018,11,1,True,False,False,False,90.0,4.806315789473684,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8326.6,90.0,False,90.0
57,7638.0,1900,90,0.0,0.0,2018,11,2,True,False,False,False,90.0,4.02,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8248.2,88.8,False,90.0
58,7188.0,1900,90,0.0,0.0,2018,11,3,True,False,False,False,90.0,3.783157894736842,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,8158.8,87.5,False,90.0
66,7722.0,1900,90,0.0,0.0,2018,11,4,True,False,False,False,90.0,4.064210526315789,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,8153.0,86.46666666666667,False,90.0
60,9150.0,1900,90,0.0,0.0,2018,11,5,True,False,False,False,90.0,4.815789473684211,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,8214.6,85.03333333333333,False,90.0
67,8880.0,1900,90,0.0,0.0,2018,11,6,True,False,False,False,90.0,4.673684210526316,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8260.4,83.73333333333333,False,90.0
75,7614.0,1900,90,0.0,0.0,2018,11,0,True,False,False,False,90.0,4.0073684210526315,-0.5000000000000004,0.8660254037844384,0.0,1.0,8203.6,83.13333333333334,False,90.0
63,8322.0,1900,90,0.0,0.0,2018,11,1,True,False,False,False,90.0,4.38,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8210.2,81.93333333333334,False,90.0
61,7614.0,1900,90,0.0,0.0,2018,11,2,True,False,False,False,90.0,4.0073684210526315,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8224.2,80.56666666666666,False,90.0
66,7146.0,1900,90,0.0,0.0,2018,11,3,True,False,False,False,90.0,3.761052631578947,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,8152.4,79.53333333333333,False,90.0
78,6558.0,1900,90,0.0,0.0,2018,11,4,True,False,False,False,90.0,3.451578947368421,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,8043.2,78.9,False,90.0
71,6882.0,1900,90,0.0,0.0,2018,11,5,True,False,False,False,90.0,3.622105263157895,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,7976.8,77.93333333333334,False,90.0
74,8610.0,1900,90,0.0,0.0,2018,11,6,True,False,False,False,90.0,4.531578947368421,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8035.4,76.76666666666667,False,90.0
88,9120.0,1900,90,12.0,0.0,2018,11,0,True,False,False,False,12.0,4.8,-0.5000000000000004,0.8660254037844384,0.0,1.0,8112.2,76.43333333333334,False,12.0
79,7200.0,1900,90,0.0,0.0,2018,11,1,True,False,False,False,90.0,3.789473684210526,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8057.8,75.63333333333334,False,90.0
72,8034.0,1900,90,0.0,0.0,2018,11,2,True,False,False,False,90.0,4.228421052631579,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8060.0,74.63333333333334,False,90.0
72,9060.0,1900,90,0.0,0.0,2018,11,3,True,False,False,False,90.0,4.768421052631579,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,8046.4,73.76666666666667,False,90.0
73,6690.0,1900,90,0.0,0.0,2018,11,4,True,False,False,False,90.0,3.5210526315789474,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,8033.6,73.2,False,90.0
63,7812.0,1900,90,0.0,0.0,2018,11,5,True,False,False,False,90.0,4.111578947368421,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,8043.6,72.7,False,90.0
74,7740.0,1900,90,0.0,0.0,2018,11,6,True,False,False,False,90.0,4.073684210526316,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8065.2,72.46666666666667,False,90.0
72,8046.0,1900,90,0.0,0.0,2018,11,0,True,False,False,False,90.0,4.234736842105264,-0.5000000000000004,0.8660254037844384,0.0,1.0,8041.2,72.23333333333333,False,90.0
81,6810.0,1900,90,0.0,0.0,2018,11,1,True,False,False,False,90.0,3.5842105263157893,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8011.2,72.03333333333333,False,90.0
78,8598.0,1900,90,0.0,0.0,2018,11,2,True,False,False,False,90.0,4.525263157894737,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8042.4,71.53333333333333,False,90.0
78,7716.0,1900,90,0.0,0.0,2018,11,3,True,False,False,False,90.0,4.0610526315789475,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,8060.8,71.4,False,90.0
91,7518.0,1900,90,0.0,0.0,2018,11,4,True,False,False,False,90.0,3.9568421052631577,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,8028.0,71.6,False,90.0
72,9678.0,1900,90,108.0,18.0,2018,12,5,False,False,False,True,108.0,5.093684210526316,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,8044.8,71.43333333333334,False,108.0
79,7812.0,1900,90,0.0,0.0,2018,12,6,False,False,False,True,90.0,4.111578947368421,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,7967.2,71.56666666666666,False,90.0
88,9486.0,1900,90,86.0,0.0,2018,12,0,False,False,False,True,86.0,4.9926315789473685,-2.4492935982947064e-16,1.0,0.0,1.0,8023.2,72.16666666666667,False,86.0
90,7896.0,1900,90,0.0,0.0,2018,12,1,False,False,False,True,90.0,4.1557894736842105,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,7980.8,72.76666666666667,False,90.0
85,8076.0,1900,90,0.0,0.0,2018,12,2,False,False,False,True,90.0,4.2505263157894735,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,7991.6,73.1,False,90.0
81,8220.0,1900,90,0.0,0.0,2018,12,3,False,False,False,True,90.0,4.326315789473684,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,7961.2,73.73333333333333,False,90.0
84,8268.0,1900,90,0.0,0.0,2018,12,4,False,False,False,True,90.0,4.351578947368421,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,7982.2,74.63333333333334,False,90.0
73,8292.0,1900,90,0.0,0.0,2018,12,5,False,False,False,True,90.0,4.364210526315789,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,8019.0,75.13333333333334,False,90.0
74,6024.0,1900,90,0.0,0.0,2018,12,6,False,False,False,True,90.0,3.170526315789474,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,7962.4,75.4,False,90.0
87,8616.0,1900,90,0.0,0.0,2018,12,0,False,False,False,True,90.0,4.534736842105263,-2.4492935982947064e-16,1.0,0.0,1.0,7944.6,76.3,False,90.0
88,6942.0,1900,90,0.0,0.0,2018,12,1,False,False,False,True,90.0,3.6536842105263156,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,7880.0,77.0,False,90.0
95,6516.0,1900,90,0.0,0.0,2018,12,2,False,False,False,True,90.0,3.4294736842105262,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,7843.4,77.66666666666667,False,90.0
101,8010.0,1900,90,0.0,0.0,2018,12,3,False,False,False,True,90.0,4.21578947368421,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,7833.0,78.93333333333334,False,90.0
85,6552.0,1900,90,0.0,0.0,2018,12,4,False,False,False,True,90.0,3.448421052631579,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,7797.6,79.73333333333333,False,90.0
72,6102.0,1900,90,0.0,0.0,2018,12,5,False,False,False,True,90.0,3.211578947368421,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,7762.8,79.93333333333334,False,90.0
83,5850.0,1900,90,0.0,0.0,2018,12,6,False,False,False,True,90.0,3.0789473684210527,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,7739.2,80.1,False,90.0
94,8532.0,1900,90,0.0,0.0,2018,12,0,False,False,False,True,90.0,4.490526315789474,-2.4492935982947064e-16,1.0,0.0,1.0,7794.2,80.86666666666666,False,90.0
94,8238.0,1900,90,0.0,0.0,2018,12,1,False,False,False,True,90.0,4.33578947368421,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,7781.8,81.53333333333333,False,90.0
100,8982.0,1900,90,0.0,0.0,2018,12,2,False,False,False,True,90.0,4.727368421052631,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,7777.2,81.93333333333334,False,90.0
95,7620.0,1900,90,0.0,0.0,2018,12,3,False,False,False,True,90.0,4.010526315789473,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,7791.2,82.46666666666667,False,90.0
106,5844.0,1900,90,0.0,0.0,2018,12,4,False,False,False,True,90.0,3.0757894736842104,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,7718.2,83.6,False,90.0
85,5904.0,1900,90,0.0,0.0,2018,12,5,False,False,False,True,90.0,3.1073684210526316,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,7613.0,84.03333333333333,False,90.0
76,6684.0,1900,90,0.0,0.0,2018,12,6,False,False,False,True,90.0,3.517894736842105,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,7612.8,84.13333333333334,False,90.0
59,7392.0,1900,90,0.0,0.0,2018,12,0,False,False,False,True,90.0,3.8905263157894736,-2.4492935982947064e-16,1.0,0.0,1.0,7598.8,84.0,False,90.0
58,7008.0,1900,90,0.0,0.0,2018,12,1,False,False,False,True,90.0,3.688421052631579,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,7574.4,83.46666666666667,False,90.0
63,6744.0,1900,90,0.0,0.0,2018,12,2,False,False,False,True,90.0,3.5494736842105263,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,7531.0,83.16666666666667,False,90.0
